Yr,Month,Fleet,Area,Length,Obs,Exp,Nsamp_adj
2023,8,10,2,280,9.97108e-05,0.000164164,0.001
2023,8,10,2,290,9.97108e-05,0.000117522,0.001
2023,8,10,2,300,9.97108e-05,0.0001039,0.001
2023,8,10,2,310,9.97108e-05,0.000100807,0.001
2023,11,10,2,30,9.97108e-05,0.000105861,0.001
2023,11,10,2,40,9.97108e-05,0.000277021,0.001
2023,11,10,2,50,9.97108e-05,0.00256286,0.001
2023,11,10,2,60,0.0136151,0.0156591,0.001
2023,11,10,2,70,0.0541329,0.045069,0.001
2023,11,10,2,80,0.0343767,0.0643291,0.001
2023,11,10,2,90,0.0271875,0.0614948,0.001
2023,11,10,2,100,0.02788,0.0709517,0.001
2023,11,10,2,110,0.0411345,0.0932056,0.001
2023,11,10,2,120,0.0468585,0.0975294,0.001
2023,11,10,2,130,0.0681655,0.085159,0.001
2023,11,10,2,140,0.0742019,0.077353,0.001
2023,11,10,2,150,0.0856165,0.0796117,0.001
2023,11,10,2,160,0.120153,0.0823726,0.001
2023,11,10,2,170,0.089376,0.0761489,0.001
2023,11,10,2,180,0.119176,0.0601311,0.001
2023,11,10,2,190,0.0825952,0.0403097,0.001
2023,11,10,2,200,0.0418501,0.0230712,0.001
2023,11,10,2,210,0.0268553,0.0115858,0.001
2023,11,10,2,220,0.0306062,0.00566256,0.001
2023,11,10,2,230,0.0115283,0.00309667,0.001
2023,11,10,2,240,0.0028028,0.00186625,0.001
2023,11,10,2,250,0.00099126,0.00109032,0.001
2023,11,10,2,260,9.97108e-05,0.00057888,0.001
2023,11,10,2,270,9.97108e-05,0.000292194,0.001
2023,11,10,2,280,9.97108e-05,0.000163603,0.001
2023,11,10,2,290,9.97108e-05,0.000117453,0.001
2023,11,10,2,300,9.97108e-05,0.000103903,0.001
2023,11,10,2,310,9.97108e-05,0.000100814,0.001
1988,5,11,2,30,9.97108e-05,0.00010116,0.001
1988,5,11,2,40,9.97108e-05,0.000136816,0.001
1988,5,11,2,50,9.97108e-05,0.000377961,0.001
1988,5,11,2,60,9.97108e-05,0.000719048,0.001
1988,5,11,2,70,9.97108e-05,0.000829468,0.001
1988,5,11,2,80,0.0189131,0.00250623,0.001
1988,5,11,2,90,0.0189131,0.00849092,0.001
1988,5,11,2,100,9.97108e-05,0.0179982,0.001
1988,5,11,2,110,0.0565398,0.0286255,0.001
1988,5,11,2,120,0.0565398,0.0443945,0.001
1988,5,11,2,130,0.0377264,0.066702,0.001
1988,5,11,2,140,0.0189131,0.0879832,0.001
1988,5,11,2,150,0.0377264,0.102327,0.001
1988,5,11,2,160,0.131793,0.10667,0.001
1988,5,11,2,170,0.188233,0.105694,0.001
1988,5,11,2,180,0.0565398,0.102088,0.001
1988,5,11,2,190,0.0941665,0.0922411,0.001
1988,5,11,2,200,0.131793,0.0739375,0.001
1988,5,11,2,210,0.0753532,0.0522083,0.001
1988,5,11,2,220,0.0377264,0.0350875,0.001
1988,5,11,2,230,0.0189131,0.0251096,0.001
1988,5,11,2,240,9.97108e-05,0.018783,0.001
1988,5,11,2,250,0.0189131,0.013139,0.001
1988,5,11,2,260,9.97108e-05,0.00787531,0.001
1988,5,11,2,270,9.97108e-05,0.00383,0.001
1988,5,11,2,280,9.97108e-05,0.0014586,0.001
1988,5,11,2,290,9.97108e-05,0.000442333,0.001
1988,5,11,2,300,9.97108e-05,0.000143631,0.001
1988,5,11,2,310,9.97108e-05,9.97108e-05,0.001
1989,5,11,2,30,9.97108e-05,0.000101282,0.001
1989,5,11,2,40,9.97108e-05,0.000139929,0.001
1989,5,11,2,50,9.97108e-05,0.000401311,0.001
1989,5,11,2,60,9.97108e-05,0.00077113,0.001
1989,5,11,2,70,9.97108e-05,0.000892269,0.001
1989,5,11,2,80,9.97108e-05,0.00271877,0.001
1989,5,11,2,90,0.0146583,0.00923265,0.001
1989,5,11,2,100,0.00120401,0.0195676,0.001
1989,5,11,2,110,0.029217,0.0310037,0.001
1989,5,11,2,120,0.0605428,0.0474489,0.001
1989,5,11,2,130,0.092973,0.0694227,0.001
1989,5,11,2,140,0.105323,0.0882366,0.001
1989,5,11,2,150,0.0784143,0.0993887,0.001
1989,5,11,2,160,0.150103,0.10262,0.001
1989,5,11,2,170,0.106427,0.102819,0.001
1989,5,11,2,180,0.138857,0.100952,0.001
1989,5,11,2,190,0.0223883,0.0921453,0.001
1989,5,11,2,200,0.0325298,0.074085,0.001
1989,5,11,2,210,0.0762057,0.0522791,0.001
1989,5,11,2,220,0.0459842,0.0350728,0.001
1989,5,11,2,230,9.97108e-05,0.0250597,0.001
1989,5,11,2,240,0.0437756,0.0187302,0.001
1989,5,11,2,250,9.97108e-05,0.0130987,0.001
1989,5,11,2,260,9.97108e-05,0.00785188,0.001
1989,5,11,2,270,9.97108e-05,0.00381975,0.001
1989,5,11,2,280,9.97108e-05,0.00145536,0.001
1989,5,11,2,290,9.97108e-05,0.000441651,0.001
1989,5,11,2,300,9.97108e-05,0.000143559,0.001
1989,5,11,2,310,9.97108e-05,9.97108e-05,0.001
1990,8,11,2,30,9.97108e-05,9.99323e-05,0.0012001
1990,8,11,2,40,9.97108e-05,0.000109949,0.0012001
1990,8,11,2,50,9.97108e-05,0.000279965,0.0012001
1990,8,11,2,60,9.97108e-05,0.00126155,0.0012001
1990,8,11,2,70,9.97108e-05,0.00299847,0.0012001
1990,8,11,2,80,9.97108e-05,0.00397059,0.0012001
1990,8,11,2,90,0.00593804,0.00746094,0.0012001
1990,8,11,2,100,0.0117764,0.018918,0.0012001
1990,8,11,2,110,0.0438872,0.0356183,0.0012001
1990,8,11,2,120,0.0979905,0.0529497,0.0012001
1990,8,11,2,130,0.101107,0.0730753,0.0012001
1990,8,11,2,140,0.0777541,0.0925382,0.0012001
1990,8,11,2,150,0.0767887,0.102525,0.0012001
1990,8,11,2,160,0.112214,0.101719,0.0012001
1990,8,11,2,170,0.101503,0.0987312,0.0012001
1990,8,11,2,180,0.0964552,0.095888,0.0012001
1990,8,11,2,190,0.101503,0.087823,0.0012001
1990,8,11,2,200,0.0676358,0.0711511,0.0012001
1990,8,11,2,210,0.0429218,0.05054,0.0012001
1990,8,11,2,220,0.0209292,0.0340184,0.0012001
1990,8,11,2,230,0.0193708,0.0242808,0.0012001
1990,8,11,2,240,0.00905488,0.0180931,0.0012001
1990,8,11,2,250,0.00593804,0.0126256,0.0012001
1990,8,11,2,260,0.00165813,0.00756312,0.0012001
1990,8,11,2,270,0.0045773,0.00368205,0.0012001
1990,8,11,2,280,9.97108e-05,0.00140664,0.0012001
1990,8,11,2,290,9.97108e-05,0.000429973,0.0012001
1990,8,11,2,300,9.97108e-05,0.000142162,0.0012001
1990,8,11,2,310,9.97108e-05,9.97108e-05,0.0012001
1991,8,11,2,30,9.97108e-05,9.98285e-05,0.001
1991,8,11,2,40,9.97108e-05,0.000105152,0.001
1991,8,11,2,50,9.97108e-05,0.000195648,0.001
1991,8,11,2,60,9.97108e-05,0.000723082,0.001
1991,8,11,2,70,9.97108e-05,0.00174869,0.001
1991,8,11,2,80,9.97108e-05,0.00318468,0.001
1991,8,11,2,90,9.97108e-05,0.0092968,0.001
1991,8,11,2,100,9.97108e-05,0.025423,0.001
1991,8,11,2,110,9.97108e-05,0.0460173,0.001
1991,8,11,2,120,0.0137587,0.0624825,0.001
1991,8,11,2,130,0.0137587,0.0784067,0.001
1991,8,11,2,140,0.0274178,0.0945731,0.001
1991,8,11,2,150,0.177667,0.102947,0.001
1991,8,11,2,160,0.0820538,0.100607,0.001
1991,8,11,2,170,0.123031,0.09542,0.001
1991,8,11,2,180,0.0820538,0.0904185,0.001
1991,8,11,2,190,0.13669,0.0814582,0.001
1991,8,11,2,200,0.0683948,0.0655366,0.001
1991,8,11,2,210,0.109372,0.0465302,0.001
1991,8,11,2,220,0.0820538,0.0314304,0.001
1991,8,11,2,230,0.0410768,0.0225195,0.001
1991,8,11,2,240,0.0137587,0.0167961,0.001
1991,8,11,2,250,0.0274178,0.011709,0.001
1991,8,11,2,260,9.97108e-05,0.00700753,0.001
1991,8,11,2,270,9.97108e-05,0.00341247,0.001
1991,8,11,2,280,9.97108e-05,0.0013078,0.001
1991,8,11,2,290,9.97108e-05,0.000404966,0.001
1991,8,11,2,300,9.97108e-05,0.00013895,0.001
1991,8,11,2,310,9.97108e-05,9.97108e-05,0.001
1992,5,11,2,30,9.97108e-05,0.000101179,0.001
1992,5,11,2,40,9.97108e-05,0.000137303,0.001
1992,5,11,2,50,9.97108e-05,0.000381483,0.001
1992,5,11,2,60,9.97108e-05,0.000723177,0.001
1992,5,11,2,70,9.97108e-05,0.000786768,0.001
1992,5,11,2,80,9.97108e-05,0.00220621,0.001
1992,5,11,2,90,0.00570146,0.0076613,0.001
1992,5,11,2,100,0.0113032,0.0179231,0.001
1992,5,11,2,110,0.0393118,0.0344145,0.001
1992,5,11,2,120,0.078524,0.0618224,0.001
1992,5,11,2,130,0.0953292,0.0928057,0.001
1992,5,11,2,140,0.100931,0.110118,0.001
1992,5,11,2,150,0.151346,0.111159,0.001
1992,5,11,2,160,0.0673205,0.103173,0.001
1992,5,11,2,170,0.078524,0.0950198,0.001
1992,5,11,2,180,0.100931,0.0881824,0.001
1992,5,11,2,190,0.0953292,0.078173,0.001
1992,5,11,2,200,0.0505153,0.0621821,0.001
1992,5,11,2,210,0.0337101,0.0438355,0.001
1992,5,11,2,220,0.0449136,0.0295215,0.001
1992,5,11,2,230,0.0225066,0.0211689,0.001
1992,5,11,2,240,0.0113032,0.0158148,0.001
1992,5,11,2,250,9.97108e-05,0.0110289,0.001
1992,5,11,2,260,0.00570146,0.00659645,0.001
1992,5,11,2,270,9.97108e-05,0.00321058,0.001
1992,5,11,2,280,0.00570146,0.00123214,0.001
1992,5,11,2,290,9.97108e-05,0.000385258,0.001
1992,5,11,2,300,9.97108e-05,0.000136333,0.001
1992,5,11,2,310,9.97108e-05,9.97108e-05,0.001
1994,5,11,2,30,9.97108e-05,0.000101121,0.001
1994,5,11,2,40,9.97108e-05,0.00013582,0.001
1994,5,11,2,50,9.97108e-05,0.000370489,0.001
1994,5,11,2,60,9.97108e-05,0.000702274,0.001
1994,5,11,2,70,9.97108e-05,0.000808111,0.001
1994,5,11,2,80,9.97108e-05,0.00243516,0.001
1994,5,11,2,90,9.97108e-05,0.00830576,0.001
1994,5,11,2,100,0.0277972,0.0180134,0.001
1994,5,11,2,110,0.0554946,0.0300159,0.001
1994,5,11,2,120,9.97108e-05,0.0482198,0.001
1994,5,11,2,130,0.0970408,0.0717378,0.001
1994,5,11,2,140,0.138587,0.0922167,0.001
1994,5,11,2,150,0.0277972,0.107327,0.001
1994,5,11,2,160,0.11089,0.114531,0.001
1994,5,11,2,170,0.0416458,0.113397,0.001
1994,5,11,2,180,0.152436,0.104474,0.001
1994,5,11,2,190,0.124738,0.088058,0.001
1994,5,11,2,200,0.0554946,0.0664869,0.001
1994,5,11,2,210,0.0139485,0.045079,0.001
1994,5,11,2,220,0.0277972,0.0294899,0.001
1994,5,11,2,230,0.0693433,0.020732,0.001
1994,5,11,2,240,0.0277972,0.0153577,0.001
1994,5,11,2,250,0.0139485,0.0106921,0.001
1994,5,11,2,260,0.0139485,0.00639512,0.001
1994,5,11,2,270,9.97108e-05,0.00311256,0.001
1994,5,11,2,280,9.97108e-05,0.00119542,0.001
1994,5,11,2,290,9.97108e-05,0.000375724,0.001
1994,5,11,2,300,9.97108e-05,0.000135082,0.001
1994,5,11,2,310,9.97108e-05,9.97108e-05,0.001
2014,8,11,2,30,9.97108e-05,9.97635e-05,0.001
2014,8,11,2,40,9.97108e-05,0.000102144,0.001
2014,8,11,2,50,9.97108e-05,0.000142663,0.001
2014,8,11,2,60,9.97108e-05,0.000380434,0.001
2014,8,11,2,70,9.97108e-05,0.000872736,0.001
2014,8,11,2,80,0.0146923,0.00182103,0.001
2014,8,11,2,90,9.97108e-05,0.00603674,0.001
2014,8,11,2,100,0.102248,0.0172867,0.001
2014,8,11,2,110,0.112474,0.0338712,0.001
2014,8,11,2,120,0.0686962,0.053097,0.001
2014,8,11,2,130,0.0599627,0.0763882,0.001
2014,8,11,2,140,0.165096,0.0980745,0.001
2014,8,11,2,150,0.119826,0.110001,0.001
2014,8,11,2,160,0.0599627,0.112188,0.001
2014,8,11,2,170,0.140277,0.110665,0.001
2014,8,11,2,180,0.0453701,0.10413,0.001
2014,8,11,2,190,0.0395109,0.0885434,0.001
2014,8,11,2,200,0.0307775,0.0661112,0.001
2014,8,11,2,210,9.97108e-05,0.044095,0.001
2014,8,11,2,220,0.0146923,0.028195,0.001
2014,8,11,2,230,0.0103257,0.018763,0.001
2014,8,11,2,240,0.0146923,0.0127726,0.001
2014,8,11,2,250,9.97108e-05,0.00819007,0.001
2014,8,11,2,260,9.97108e-05,0.00462027,0.001
2014,8,11,2,270,9.97108e-05,0.00218878,0.001
2014,8,11,2,280,9.97108e-05,0.0008502,0.001
2014,8,11,2,290,9.97108e-05,0.00028943,0.001
2014,8,11,2,300,9.97108e-05,0.000124323,0.001
2014,8,11,2,310,9.97108e-05,9.97108e-05,0.001
2019,5,11,2,30,9.97108e-05,0.000103221,0.001
2019,5,11,2,40,9.97108e-05,0.000189562,0.001
2019,5,11,2,50,9.97108e-05,0.00077255,0.001
2019,5,11,2,60,9.97108e-05,0.00157072,0.001
2019,5,11,2,70,9.97108e-05,0.00148415,0.001
2019,5,11,2,80,0.0360635,0.00333678,0.001
2019,5,11,2,90,0.0206144,0.0110538,0.001
2019,5,11,2,100,0.0360635,0.0233476,0.001
2019,5,11,2,110,0.0770927,0.0364866,0.001
2019,5,11,2,120,0.0411289,0.0538186,0.001
2019,5,11,2,130,0.0720273,0.0737309,0.001
2019,5,11,2,140,0.133824,0.0858038,0.001
2019,5,11,2,150,0.0773456,0.0897978,0.001
2019,5,11,2,160,0.113309,0.0904302,0.001
2019,5,11,2,170,0.102926,0.0916906,0.001
2019,5,11,2,180,0.0821582,0.0931411,0.001
2019,5,11,2,190,0.030998,0.089148,0.001
2019,5,11,2,200,0.0720273,0.0754537,0.001
2019,5,11,2,210,0.0565782,0.0564414,0.001
2019,5,11,2,220,0.0155489,0.0404546,0.001
2019,5,11,2,230,9.97108e-05,0.0301473,0.001
2019,5,11,2,240,0.030998,0.0223506,0.001
2019,5,11,2,250,9.97108e-05,0.0149437,0.001
2019,5,11,2,260,9.97108e-05,0.0084262,0.001
2019,5,11,2,270,9.97108e-05,0.00384622,0.001
2019,5,11,2,280,9.97108e-05,0.00138546,0.001
2019,5,11,2,290,9.97108e-05,0.000407585,0.001
2019,5,11,2,300,9.97108e-05,0.000137584,0.001
2019,5,11,2,310,9.97108e-05,9.97108e-05,0.001
2019,8,11,2,30,9.97108e-05,0.00010005,0.001
2019,8,11,2,40,9.97108e-05,0.000115392,0.001
2019,8,11,2,50,9.97108e-05,0.000375752,0.001
2019,8,11,2,60,9.97108e-05,0.00187663,0.001
2019,8,11,2,70,9.97108e-05,0.00448974,0.001
2019,8,11,2,80,9.97108e-05,0.00555193,0.001
2019,8,11,2,90,0.0129716,0.00889171,0.001
2019,8,11,2,100,0.00653566,0.0214527,0.001
2019,8,11,2,110,0.00653566,0.0398777,0.001
2019,8,11,2,120,0.102186,0.0577629,0.001
2019,8,11,2,130,0.0614033,0.0757049,0.001
2019,8,11,2,140,9.97108e-05,0.0892337,0.001
2019,8,11,2,150,0.082665,0.092499,0.001
2019,8,11,2,160,9.97108e-05,0.0896484,0.001
2019,8,11,2,170,0.0955369,0.0890956,0.001
2019,8,11,2,180,0.0510364,0.0902277,0.001
2019,8,11,2,190,0.255972,0.0862128,0.001
2019,8,11,2,200,0.116799,0.0728026,0.001
2019,8,11,2,210,0.0194077,0.0544265,0.001
2019,8,11,2,220,9.97108e-05,0.0391567,0.001
2019,8,11,2,230,0.0186436,0.0294177,0.001
2019,8,11,2,240,0.0584492,0.0219993,0.001
2019,8,11,2,250,0.00653566,0.0148106,0.001
2019,8,11,2,260,0.0520132,0.00839262,0.001
2019,8,11,2,270,0.0260564,0.00384368,0.001
2019,8,11,2,280,9.97108e-05,0.0013874,0.001
2019,8,11,2,290,0.0260564,0.000408524,0.001
2019,8,11,2,300,9.97108e-05,0.000137749,0.001
2019,8,11,2,310,9.97108e-05,9.97108e-05,0.001
2023,8,11,2,30,9.97108e-05,9.99109e-05,0.001
2023,8,11,2,40,9.97108e-05,0.000108961,0.001
2023,8,11,2,50,0.0101748,0.000262647,0.001
2023,8,11,2,60,9.97108e-05,0.00115238,0.001
2023,8,11,2,70,9.97108e-05,0.00277203,0.001
2023,8,11,2,80,9.97108e-05,0.00409702,0.001
2023,8,11,2,90,9.97108e-05,0.00925779,0.001
2023,8,11,2,100,9.97108e-05,0.0238482,0.001
2023,8,11,2,110,0.0554924,0.0415931,0.001
2023,8,11,2,120,0.211595,0.0532934,0.001
2023,8,11,2,130,0.0605503,0.0658209,0.001
2023,8,11,2,140,0.0353422,0.0881037,0.001
2023,8,11,2,150,0.0504752,0.113593,0.001
2023,8,11,2,160,0.0907348,0.126111,0.001
2023,8,11,2,170,0.10081,0.121528,0.001
2023,8,11,2,180,0.0857176,0.104153,0.001
2023,8,11,2,190,0.0756426,0.080088,0.001
2023,8,11,2,200,0.10081,0.0556989,0.001
2023,8,11,2,210,0.0705847,0.0356783,0.001
2023,8,11,2,220,0.030325,0.0228482,0.001
2023,8,11,2,230,9.97108e-05,0.016536,0.001
2023,8,11,2,240,0.0101748,0.0130335,0.001
2023,8,11,2,250,0.0101748,0.00962692,0.001
2023,8,11,2,260,9.97108e-05,0.00598928,0.001
2023,8,11,2,270,9.97108e-05,0.00296908,0.001
2023,8,11,2,280,9.97108e-05,0.00114387,0.001
2023,8,11,2,290,9.97108e-05,0.000359831,0.001
2023,8,11,2,300,9.97108e-05,0.000132481,0.001
2023,8,11,2,310,9.97108e-05,9.97108e-05,0.001
1990,5,12,2,30,9.97108e-05,0.000153255,0.001
1990,5,12,2,40,9.97108e-05,0.000589476,0.001
1990,5,12,2,50,9.97108e-05,0.00163189,0.001
1990,5,12,2,60,9.97108e-05,0.00167123,0.001
1990,5,12,2,70,9.97108e-05,0.000889333,0.001
1990,5,12,2,80,9.97108e-05,0.00123884,0.001
1990,5,12,2,90,9.97108e-05,0.00260644,0.001
1990,5,12,2,100,9.97108e-05,0.00395402,0.001
1990,5,12,2,110,9.97108e-05,0.00505444,0.001
1990,5,12,2,120,9.97108e-05,0.00705025,0.001
1990,5,12,2,130,9.97108e-05,0.0106127,0.001
1990,5,12,2,140,9.97108e-05,0.0155539,0.001
1990,5,12,2,150,9.97108e-05,0.0225219,0.001
1990,5,12,2,160,0.0587531,0.0331994,0.001
1990,5,12,2,170,9.97108e-05,0.0495434,0.001
1990,5,12,2,180,0.0587531,0.072424,0.001
1990,5,12,2,190,9.97108e-05,0.0969499,0.001
1990,5,12,2,200,0.0587531,0.110755,0.001
1990,5,12,2,210,0.0587531,0.106907,0.001
1990,5,12,2,220,0.234714,0.0954042,0.001
1990,5,12,2,230,0.117407,0.0882227,0.001
1990,5,12,2,240,0.0587531,0.0833415,0.001
1990,5,12,2,250,0.17606,0.0728479,0.001
1990,5,12,2,260,0.0587531,0.0548402,0.001
1990,5,12,2,270,9.97108e-05,0.0342717,0.001
1990,5,12,2,280,9.97108e-05,0.0174294,0.001
1990,5,12,2,290,0.0587531,0.00714529,0.001
1990,5,12,2,300,0.0587531,0.00237611,0.001
1990,5,12,2,310,9.97108e-05,0.000815187,0.001
1991,5,12,2,30,9.97108e-05,0.0001301,0.001
1991,5,12,2,40,9.97108e-05,0.000377789,0.001
1991,5,12,2,50,9.97108e-05,0.000972391,0.001
1991,5,12,2,60,9.97108e-05,0.00102942,0.001
1991,5,12,2,70,9.97108e-05,0.000802094,0.001
1991,5,12,2,80,9.97108e-05,0.00172836,0.001
1991,5,12,2,90,9.97108e-05,0.00376693,0.001
1991,5,12,2,100,9.97108e-05,0.00554231,0.001
1991,5,12,2,110,9.97108e-05,0.00649587,0.001
1991,5,12,2,120,9.97108e-05,0.00812899,0.001
1991,5,12,2,130,9.97108e-05,0.01158,0.001
1991,5,12,2,140,9.97108e-05,0.0167181,0.001
1991,5,12,2,150,9.97108e-05,0.0240059,0.001
1991,5,12,2,160,9.97108e-05,0.0347907,0.001
1991,5,12,2,170,9.97108e-05,0.0505964,0.001
1991,5,12,2,180,9.97108e-05,0.0722343,0.001
1991,5,12,2,190,9.97108e-05,0.0954575,0.001
1991,5,12,2,200,9.97108e-05,0.108686,0.001
1991,5,12,2,210,9.97108e-05,0.10513,0.001
1991,5,12,2,220,9.97108e-05,0.0942495,0.001
1991,5,12,2,230,9.97108e-05,0.0874381,0.001
1991,5,12,2,240,0.997208,0.0825957,0.001
1991,5,12,2,250,9.97108e-05,0.0720858,0.001
1991,5,12,2,260,9.97108e-05,0.0541954,0.001
1991,5,12,2,270,9.97108e-05,0.0338448,0.001
1991,5,12,2,280,9.97108e-05,0.0172082,0.001
1991,5,12,2,290,9.97108e-05,0.00705531,0.001
1991,5,12,2,300,9.97108e-05,0.00234733,0.001
1991,5,12,2,310,9.97108e-05,0.000806306,0.001
1992,5,12,2,30,9.97108e-05,0.00013806,0.001
1992,5,12,2,40,9.97108e-05,0.000450501,0.001
1992,5,12,2,50,9.97108e-05,0.00119748,0.001
1992,5,12,2,60,9.97108e-05,0.00123023,0.001
1992,5,12,2,70,9.97108e-05,0.000699655,0.001
1992,5,12,2,80,9.97108e-05,0.00105876,0.001
1992,5,12,2,90,9.97108e-05,0.00230033,0.001
1992,5,12,2,100,9.97108e-05,0.00383226,0.001
1992,5,12,2,110,9.97108e-05,0.00590869,0.001
1992,5,12,2,120,9.97108e-05,0.00966952,0.001
1992,5,12,2,130,9.97108e-05,0.0149833,0.001
1992,5,12,2,140,9.97108e-05,0.0207268,0.001
1992,5,12,2,150,9.97108e-05,0.0275526,0.001
1992,5,12,2,160,9.97108e-05,0.0376962,0.001
1992,5,12,2,170,9.97108e-05,0.0529637,0.001
1992,5,12,2,180,9.97108e-05,0.0736642,0.001
1992,5,12,2,190,9.97108e-05,0.0953287,0.001
1992,5,12,2,200,9.97108e-05,0.107012,0.001
1992,5,12,2,210,9.97108e-05,0.102669,0.001
1992,5,12,2,220,9.97108e-05,0.0917895,0.001
1992,5,12,2,230,9.97108e-05,0.0852921,0.001
1992,5,12,2,240,0.997208,0.080723,0.001
1992,5,12,2,250,9.97108e-05,0.0704574,0.001
1992,5,12,2,260,9.97108e-05,0.0529182,0.001
1992,5,12,2,270,9.97108e-05,0.0330121,0.001
1992,5,12,2,280,9.97108e-05,0.0167733,0.001
1992,5,12,2,290,9.97108e-05,0.00687564,0.001
1992,5,12,2,300,9.97108e-05,0.0022889,0.001
1992,5,12,2,310,9.97108e-05,0.000787937,0.001
1993,5,12,2,30,9.97108e-05,0.000133508,0.001
1993,5,12,2,40,9.97108e-05,0.000408904,0.001
1993,5,12,2,50,9.97108e-05,0.00106822,0.001
1993,5,12,2,60,9.97108e-05,0.00110858,0.001
1993,5,12,2,70,9.97108e-05,0.000711944,0.001
1993,5,12,2,80,9.97108e-05,0.0012588,0.001
1993,5,12,2,90,9.97108e-05,0.00269124,0.001
1993,5,12,2,100,9.97108e-05,0.00402212,0.001
1993,5,12,2,110,9.97108e-05,0.0050085,0.001
1993,5,12,2,120,9.97108e-05,0.00706921,0.001
1993,5,12,2,130,9.97108e-05,0.0116642,0.001
1993,5,12,2,140,9.97108e-05,0.0193892,0.001
1993,5,12,2,150,9.97108e-05,0.0302966,0.001
1993,5,12,2,160,9.97108e-05,0.0437027,0.001
1993,5,12,2,170,9.97108e-05,0.0593971,0.001
1993,5,12,2,180,0.0998117,0.0782709,0.001
1993,5,12,2,190,9.97108e-05,0.097408,0.001
1993,5,12,2,200,0.29923,0.106908,0.001
1993,5,12,2,210,9.97108e-05,0.101146,0.001
1993,5,12,2,220,0.0998117,0.08953,0.001
1993,5,12,2,230,0.0998117,0.0827636,0.001
1993,5,12,2,240,0.0998117,0.0782934,0.001
1993,5,12,2,250,0.199518,0.0683963,0.001
1993,5,12,2,260,0.0998117,0.0513836,0.001
1993,5,12,2,270,9.97108e-05,0.0320423,0.001
1993,5,12,2,280,9.97108e-05,0.0162717,0.001
1993,5,12,2,290,9.97108e-05,0.00666819,0.001
1993,5,12,2,300,9.97108e-05,0.0022211,0.001
1993,5,12,2,310,9.97108e-05,0.000766485,0.001
1994,5,12,2,30,9.97108e-05,0.000135471,0.001
1994,5,12,2,40,9.97108e-05,0.000426832,0.001
1994,5,12,2,50,9.97108e-05,0.00112382,0.001
1994,5,12,2,60,9.97108e-05,0.0011595,0.001
1994,5,12,2,70,9.97108e-05,0.000696279,0.001
1994,5,12,2,80,9.97108e-05,0.00113156,0.001
1994,5,12,2,90,9.97108e-05,0.00242136,0.001
1994,5,12,2,100,9.97108e-05,0.00375112,0.001
1994,5,12,2,110,9.97108e-05,0.00502599,0.001
1994,5,12,2,120,9.97108e-05,0.00734419,0.001
1994,5,12,2,130,9.97108e-05,0.0112691,0.001
1994,5,12,2,140,9.97108e-05,0.016903,0.001
1994,5,12,2,150,9.97108e-05,0.0259447,0.001
1994,5,12,2,160,9.97108e-05,0.0407842,0.001
1994,5,12,2,170,9.97108e-05,0.0614185,0.001
1994,5,12,2,180,9.97108e-05,0.0846223,0.001
1994,5,12,2,190,9.97108e-05,0.104078,0.001
1994,5,12,2,200,9.97108e-05,0.110954,0.001
1994,5,12,2,210,9.97108e-05,0.102427,0.001
1994,5,12,2,220,0.498654,0.0889711,0.001
1994,5,12,2,230,9.97108e-05,0.0810702,0.001
1994,5,12,2,240,0.498654,0.0760901,0.001
1994,5,12,2,250,9.97108e-05,0.0663011,0.001
1994,5,12,2,260,9.97108e-05,0.0497888,0.001
1994,5,12,2,270,9.97108e-05,0.031045,0.001
1994,5,12,2,280,9.97108e-05,0.0157617,0.001
1994,5,12,2,290,9.97108e-05,0.00645813,0.001
1994,5,12,2,300,9.97108e-05,0.00215233,0.001
1994,5,12,2,310,9.97108e-05,0.000744607,0.001
1996,5,14,2,30,9.97108e-05,0.000115813,1.07143
1996,5,14,2,40,9.97108e-05,0.000247036,1.07143
1996,5,14,2,50,9.97108e-05,0.000561545,1.07143
1996,5,14,2,60,9.97108e-05,0.000585341,1.07143
1996,5,14,2,70,9.97108e-05,0.000425433,1.07143
1996,5,14,2,80,9.97108e-05,0.000790489,1.07143
1996,5,14,2,90,9.97108e-05,0.0017047,1.07143
1996,5,14,2,100,9.97108e-05,0.00276913,1.07143
1996,5,14,2,110,9.97108e-05,0.0041318,1.07143
1996,5,14,2,120,9.97108e-05,0.00670788,1.07143
1996,5,14,2,130,9.97108e-05,0.0108111,1.07143
1996,5,14,2,140,9.97108e-05,0.0162858,1.07143
1996,5,14,2,150,0.11089,0.0241655,1.07143
1996,5,14,2,160,0.11089,0.0365058,1.07143
1996,5,14,2,170,9.97108e-05,0.0551806,1.07143
1996,5,14,2,180,0.11089,0.0801888,1.07143
1996,5,14,2,190,0.221679,0.10526,1.07143
1996,5,14,2,200,0.11089,0.11761,1.07143
1996,5,14,2,210,0.332469,0.111225,1.07143
1996,5,14,2,220,9.97108e-05,0.0963762,1.07143
1996,5,14,2,230,9.97108e-05,0.0850119,1.07143
1996,5,14,2,240,9.97108e-05,0.0765961,1.07143
1996,5,14,2,250,9.97108e-05,0.0648899,1.07143
1996,5,14,2,260,9.97108e-05,0.0480435,1.07143
1996,5,14,2,270,9.97108e-05,0.0297778,1.07143
1996,5,14,2,280,9.97108e-05,0.015083,1.07143
1996,5,14,2,290,9.97108e-05,0.00617514,1.07143
1996,5,14,2,300,9.97108e-05,0.00205926,1.07143
